filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/actions/CopyVariablesToClipboardActionDelegate.java;1;0;8;1;0;0;0;8;15;0;1;236;15;45;4;3;0;4;4;236;3;236;1;1;0
/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/PixelConverter.java;0;0;2;0;0;0;1;1;0;0;0;-1;0;15;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.ui/Eclipse UI Standard Components/org/eclipse/ui/wizards/datatransfer/IImportStructureProvider.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;5;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.jdt.debug.ui/ui/org/eclipse/jdt/internal/debug/ui/actions/ExceptionBreakpointFilterEditor.java;1;0;12;1;0;0;3;9;33;0;1;217;33;141;4;3;0;4;4;217;3;217;1;4;4
/org.eclipse.swt/Eclipse SWT Printing/gtk/org/eclipse/swt/printing/Printer.java;0;0;3;0;0;0;2;1;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;3;0
/org.eclipse.team.ui/src/org/eclipse/team/internal/ui/target/GetAction.java;3;0;8;3;4;1;8;0;14;0;0;265;14;224;4;0;4;0;4;265;4;265;1;4;1
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/PDEPlugin.java;1;0;7;1;0;0;3;4;246;0;1;234;246;312;3;2;0;3;3;234;2;234;1;1;0
/org.eclipse.swt/Eclipse SWT/gtk1x/org/eclipse/swt/widgets/Caret.java;0;0;4;0;0;0;2;2;0;0;0;-1;0;37;0;0;0;0;0;-1;0;-1;0;4;0
/org.eclipse.jdt.core/search/org/eclipse/jdt/internal/core/index/impl/JarFileDocument.java;1;0;8;1;0;0;2;6;18;0;1;68;18;182;4;3;0;4;4;68;3;68;1;2;0
/org.eclipse.search/search/org/eclipse/search/internal/ui/text/ResourcePathSorter.java;0;0;4;0;0;0;0;4;0;0;0;-1;0;37;0;2;0;0;0;-1;2;-1;0;1;0
/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/dialogs/CreateProjectWizard.java;1;0;5;1;0;0;1;4;16;0;1;212;16;33;3;2;0;3;3;212;2;212;1;2;0
/org.eclipse.team.ftp/src/org/eclipse/team/internal/ftp/Policy.java;0;0;4;0;0;0;4;0;0;0;0;-1;0;29;0;0;1;0;0;-1;1;-1;0;1;0
/org.eclipse.ui/Eclipse UI/org/eclipse/ui/internal/dialogs/StartupPreferencePage.java;0;0;2;0;0;0;2;0;0;0;0;-1;0;41;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.jdt.debug/jdi/org/eclipse/jdi/internal/TypeImpl.java;3;0;12;3;0;0;0;12;126;3;2;149;148;230;3;5;0;6;6;149;5;199;2;3;0
/org.eclipse.search/search/org/eclipse/search/internal/core/text/TypedResourceVisitor.java;0;0;5;0;0;0;1;4;0;0;0;-1;0;58;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/InvalidRequestStateException.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;4;0;0;0;0;0;-1;0;-1;0;2;0
/org.eclipse.swt/Eclipse SWT/motif/org/eclipse/swt/widgets/ColorDialog.java;0;0;10;0;0;0;3;7;0;0;0;-1;0;495;0;0;1;0;0;-1;1;-1;0;5;0
/org.eclipse.core.runtime/src/org/eclipse/core/runtime/QualifiedName.java;0;0;6;0;0;0;2;4;0;0;0;-1;0;235;0;0;0;0;0;-1;0;-1;0;4;0
/org.eclipse.jdt.ui/ui refactoring/org/eclipse/jdt/internal/ui/refactoring/RefactoringWizardDialog.java;2;0;7;2;3;1;3;4;78;0;0;258;78;88;3;0;2;0;3;258;2;258;1;3;0
/org.eclipse.ui/Eclipse UI Standard Components/org/eclipse/ui/views/properties/IPropertySheetPage.java;0;0;2;0;0;0;0;2;0;0;0;-1;0;5;0;0;0;0;0;-1;0;-1;0;2;0
