"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"1";"/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/actions/CopyVariablesToClipboardActionDelegate.java";0;0;2;0;0;0;0;2;0;0;0;-1;0;64;0;0;0;0;0;-1;0;-1;0;2;0
"2";"/org.eclipse.update.ui/src/org/eclipse/update/internal/ui/wizards/ReplaceFeatureVersionWizardPage.java";0;0;6;0;0;0;1;5;0;0;0;-1;0;54;0;0;0;0;0;-1;0;-1;0;1;1
"3";"/org.eclipse.osgi/osgi/src/org/osgi/framework/PackagePermission.java";0;0;2;0;0;0;1;1;0;0;0;-1;0;3;0;0;0;0;0;-1;0;-1;0;2;0
"4";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/ReconcilingStrategy.java";0;0;2;0;0;0;2;0;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;1;0
"5";"/org.eclipse.core.resources/src/org/eclipse/core/internal/events/AutoBuildJob.java";2;0;23;2;9;1;12;11;109;5;3;201;258;324;9;4;10;9;18;292;14;292;4;2;1
"6";"/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/IOccurrencesFinder.java";0;0;3;0;0;0;1;2;0;0;0;-1;0;28;0;0;0;0;0;-1;0;-1;0;3;0
"7";"/org.eclipse.swt/Eclipse SWT Printing/gtk/org/eclipse/swt/printing/Printer.java";2;0;7;2;0;0;2;5;6;0;1;144;6;37;2;1;0;2;2;144;1;144;1;4;0
"8";"/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/PDEPlugin.java";2;0;18;2;0;0;5;13;48;2;4;131;120;238;2;4;0;8;8;131;4;208;4;3;0
"9";"/org.eclipse.ui.ide/src/org/eclipse/ui/views/bookmarkexplorer/RemoveBookmarkAction.java";0;0;1;0;0;0;0;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
"10";"/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectContributorManager.java";0;0;3;0;0;0;0;3;0;0;0;-1;0;478;0;0;0;0;0;-1;0;-1;0;2;0
