filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/IntroNewWizard.java;1;0;2;1;0;0;0;2;2;1;2;214;2;2;1;0;0;2;2;214;0;220;2;1;0
/org.eclipse.update.ui/src/org/eclipse/update/internal/ui/wizards/ReplaceFeatureVersionWizardPage.java;2;0;3;1;0;0;0;3;6;1;3;32;18;18;1;0;0;3;3;32;0;214;3;2;0
/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/PixelConverter.java;2;0;2;1;0;0;0;2;14;1;2;175;22;22;1;0;0;2;2;175;0;193;2;2;0
/org.eclipse.osgi/osgi/src/org/osgi/framework/PackagePermission.java;2;0;4;1;1;1;1;3;1064;1;3;123;1177;1177;1;0;0;3;4;123;0;244;4;2;1
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/ReconcilingStrategy.java;2;0;2;1;0;0;0;2;8;1;2;149;12;12;1;0;0;2;2;149;0;174;2;2;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/dependencies/DependencyExtentQuery.java;2;0;5;1;0;0;0;5;21;1;5;89;36;36;1;0;0;5;5;89;0;213;5;2;0
/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/IOccurrencesFinder.java;3;0;5;1;0;0;0;5;26;1;5;72;52;52;1;0;0;5;5;72;0;176;5;3;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/PDEPlugin.java;2;0;6;1;0;0;0;6;109;1;6;68;270;270;1;0;0;6;6;68;0;213;6;2;0
/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectContributorManager.java;2;0;11;1;0;0;0;11;696;1;11;8;1277;1277;1;0;0;11;11;8;0;202;11;2;0
/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathBlock.java;2;0;6;1;1;1;1;5;77;1;5;65;157;157;1;0;0;5;6;65;0;245;6;2;0
/org.eclipse.ui.editors/src/org/eclipse/ui/internal/editors/text/ConvertLineDelimitersAction.java;2;1;8;1;2;2;2;6;22;2;5;71;49;49;2;1;0;6;8;71;1;270;7;2;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/AbstractSearchResultPage.java;2;0;2;1;0;0;0;2;10;1;2;89;10;10;1;0;0;2;2;89;0;174;2;2;0
