filename;TotalPeopleInBurst;MaximumChangeBurstLate;NumberOfChanges;MaxPeopleInBurst;TotalBurstSizeLate;NumberOfChangeBurstsLate;NumberOfChangesLate;NumberOfChangesEarly;MaxChurnInBurst;MaximumChangeBurstEarly;NumberOfChangeBurstsEarly;TimeFirstBurst;TotalChurnInBurst;ChurnTotal;MaximumChangeBurst;NumberOfConsecutiveChangesEarly;NumberOfConsecutiveChangesLate;TotalBurstSizeEarly;TotalBurstSize;TimeMaxBurst;NumberOfConsecutiveChanges;TimeLastBurst;NumberOfChangeBursts;PeopleTotal;bugs
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/wizards/templates/IntroNewWizard.java;1;0;2;1;0;0;0;2;2;0;1;214;2;2;2;1;0;2;2;214;1;214;1;1;0
/org.eclipse.update.ui/src/org/eclipse/update/internal/ui/wizards/ReplaceFeatureVersionWizardPage.java;2;0;3;1;0;0;0;3;6;1;3;32;18;18;1;0;0;3;3;32;0;214;3;2;0
/org.eclipse.debug.ui/ui/org/eclipse/debug/internal/ui/PixelConverter.java;2;0;2;1;0;0;0;2;14;1;2;175;22;22;1;0;0;2;2;175;0;193;2;2;0
/org.eclipse.osgi/osgi/src/org/osgi/framework/PackagePermission.java;2;0;4;2;1;1;1;3;1140;2;2;123;1177;1177;2;1;0;3;4;140;1;244;3;2;1
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/editor/text/ReconcilingStrategy.java;2;0;2;1;0;0;0;2;8;1;2;149;12;12;1;0;0;2;2;149;0;174;2;2;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/dependencies/DependencyExtentQuery.java;2;0;5;1;0;0;0;5;21;1;5;89;36;36;1;0;0;5;5;89;0;213;5;2;0
/org.eclipse.jdt.ui/ui/org/eclipse/jdt/internal/ui/search/IOccurrencesFinder.java;3;0;5;1;0;0;0;5;26;2;4;72;52;52;2;1;0;5;5;154;1;176;4;3;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/PDEPlugin.java;2;0;6;1;0;0;0;6;109;1;6;68;270;270;1;0;0;6;6;68;0;213;6;2;0
/org.eclipse.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ObjectContributorManager.java;2;0;11;1;0;0;0;11;696;2;8;8;1277;1277;2;3;0;11;11;108;3;198;8;2;0
/org.eclipse.ant.ui/Ant Tools Support/org/eclipse/ant/internal/ui/preferences/AntClasspathBlock.java;2;0;6;1;1;1;1;5;93;2;4;65;157;157;2;1;0;5;6;135;1;245;5;2;0
/org.eclipse.ui.editors/src/org/eclipse/ui/internal/editors/text/ConvertLineDelimitersAction.java;2;0;8;1;1;1;2;6;28;2;5;71;49;49;2;1;1;7;8;71;2;270;6;2;0
/org.eclipse.pde.ui/src/org/eclipse/pde/internal/ui/search/AbstractSearchResultPage.java;2;0;2;1;0;0;0;2;10;1;2;89;10;10;1;0;0;2;2;89;0;174;2;2;0
/org.eclipse.jdt.debug/jdi interfaces/com/sun/jdi/request/InvalidRequestStateException.java;2;0;2;1;0;0;0;2;10;1;2;117;16;16;1;0;0;2;2;117;0;175;2;2;0
/org.eclipse.swt/Eclipse SWT/motif/org/eclipse/swt/widgets/ColorDialog.java;3;0;4;1;1;1;1;3;6;1;3;84;14;14;1;0;0;3;4;84;0;274;4;3;0
/org.eclipse.core.runtime/src/org/eclipse/core/runtime/QualifiedName.java;1;0;2;1;1;1;1;1;8;0;1;172;12;12;1;0;0;1;2;172;0;263;2;1;0
